u,v,key,osmid,highway,lanes,maxspeed,oneway,reversed,length,geometry,ref,tunnel,bridge,name,width,junction,access
101583324,101588171,0,"[24450645, 1369521143]",residential,,50,False,True,93.72470673957622,"LINESTRING (11.9694972 57.6852708, 11.96941 57.6852357, 11.9693913 57.6852063, 11.9693926 57.6851568, 11.9696018 57.684893, 11.9696202 57.6848527, 11.9696139 57.6848019, 11.9695857 57.6847503, 11.9694731 57.6846879, 11.9694573 57.6846826, 11.9693055 57.6846316, 11.9691807 57.6845897)",,,,Doktor Belfrages Gata,6.5,,
101583326,308676926,0,11412271,residential,,50,False,True,13.95286015796957,"LINESTRING (11.971598 57.6841714, 11.9714331 57.6842607)",,,,Doktor Saléns Gata,5.5,,
101583326,101583717,0,24450644,residential,,50,False,True,46.9993611741658,"LINESTRING (11.971598 57.6841714, 11.9716805 57.6842148, 11.9717214 57.6842376, 11.9720419 57.6844068, 11.9721538 57.6844719)",,,,Doktor Bondesons Gata,6.8,,
101583716,1297254810,0,"[11412321, 1107949452]",residential,,50,False,False,27.987652214315965,"LINESTRING (11.9726492 57.6842723, 11.9727547 57.6843632, 11.9727845 57.684388, 11.9728171 57.6844176, 11.9728613 57.6844485, 11.9729099 57.6844815)",,,,Doktor Fries Torg,,,
101583716,309767590,0,1147542219,residential,,50,False,True,31.078075073835397,"LINESTRING (11.9726492 57.6842723, 11.9728191 57.6841986, 11.9728985 57.6841671, 11.9730672 57.6841047)",,,,Doktor Heymans Gata,,,
101583716,101583717,0,"[1194219536, 1157907987]",residential,2,50,False,False,36.88950398982123,"LINESTRING (11.9726492 57.6842723, 11.9724269 57.6843563, 11.9722273 57.6844417, 11.9721538 57.6844719)",,,,Doktor Heymans Gata,,,
101583717,101583326,0,24450644,residential,,50,False,False,46.999361174165806,"LINESTRING (11.9721538 57.6844719, 11.9720419 57.6844068, 11.9717214 57.6842376, 11.9716805 57.6842148, 11.971598 57.6841714)",,,,Doktor Bondesons Gata,6.8,,
101583717,8709403279,0,"[1194219536, 1147542220, 1157907933, 28307199]",residential,,50,False,False,258.6155164628933,"LINESTRING (11.9721538 57.6844719, 11.9720869 57.6845088, 11.9720048 57.684554, 11.9718173 57.6847037, 11.9717194 57.684789, 11.9716732 57.6848365, 11.971598 57.6849138, 11.9714686 57.6850715, 11.9713855 57.6851812, 11.9713494 57.6852506, 11.9712519 57.6854068, 11.9712205 57.6854639, 11.9711247 57.6856513, 11.9710791 57.6857326, 11.970884 57.6861258, 11.9708517 57.6861967, 11.9707733 57.6863967, 11.9707558 57.6865046, 11.9707344 57.6865623, 11.9707056 57.686634)",,,,Doktor Heymans Gata,,,
101583717,101583716,0,"[1194219536, 1157907987]",residential,2,50,False,True,36.88950398982123,"LINESTRING (11.9721538 57.6844719, 11.9722273 57.6844417, 11.9724269 57.6843563, 11.9726492 57.6842723)",,,,Doktor Heymans Gata,,,
101586799,130929260,0,28100614,residential,,50,False,True,76.05641992765611,"LINESTRING (11.9733844 57.6849453, 11.9734816 57.6850245, 11.9735507 57.685083, 11.9735538 57.6850894, 11.9735661 57.6851141, 11.9735708 57.6851446, 11.9735681 57.6851805, 11.9735648 57.6853887, 11.9735856 57.685426, 11.9737297 57.6855253, 11.9737962 57.6855584)",,,,Syréngatan,5.5,,
101586799,309767749,0,114541228,residential,,50,True,False,20.4971061161806,"LINESTRING (11.9733844 57.6849453, 11.9731982 57.6848815, 11.9730951 57.684845)",,,,Syréngatan,4.9,,
101588168,101588171,0,24450645,residential,,50,False,False,64.3687858866399,"LINESTRING (11.9682731 57.6844259, 11.9683402 57.684399, 11.9684572 57.6843696, 11.9685249 57.684361, 11.9685826 57.6843617, 11.968655 57.6843703, 11.9687046 57.6843875, 11.9687367 57.6844032, 11.9688615 57.6844643, 11.9690265 57.6845243, 11.9691807 57.6845897)",,,,Doktor Belfrages Gata,6.5,,
101588171,101583324,0,"[24450645, 1369521143]",residential,,50,False,False,93.7247067395762,"LINESTRING (11.9691807 57.6845897, 11.9693055 57.6846316, 11.9694573 57.6846826, 11.9694731 57.6846879, 11.9695857 57.6847503, 11.9696139 57.6848019, 11.9696202 57.6848527, 11.9696018 57.684893, 11.9693926 57.6851568, 11.9693913 57.6852063, 11.96941 57.6852357, 11.9694972 57.6852708)",,,,Doktor Belfrages Gata,6.5,,
101588171,101588168,0,24450645,residential,,50,False,True,64.3687858866399,"LINESTRING (11.9691807 57.6845897, 11.9690265 57.6845243, 11.9688615 57.6844643, 11.9687367 57.6844032, 11.9687046 57.6843875, 11.968655 57.6843703, 11.9685826 57.6843617, 11.9685249 57.684361, 11.9684572 57.6843696, 11.9683402 57.684399, 11.9682731 57.6844259)",,,,Doktor Belfrages Gata,6.5,,
101588171,265744989,0,24450646,residential,,50,False,False,59.462803658047356,"LINESTRING (11.9691807 57.6845897, 11.9693255 57.6844872, 11.9694056 57.6844483, 11.9698562 57.6842295, 11.9698881 57.684214)",,,,Doktor Billqvists Gata,,,
101588854,101589038,0,"[1137777953, 1137777954, 1162040538, 28337310]",residential,,50,False,True,92.87304472597746,"LINESTRING (11.9654994 57.6887154, 11.9654202 57.6887305, 11.9653592 57.6887344, 11.9652828 57.6887305, 11.965062 57.6887074, 11.9647979 57.6886798, 11.9647269 57.6886724, 11.9646503 57.688668, 11.9645572 57.6886627, 11.9644077 57.6886634, 11.964281 57.6886695, 11.9641301 57.6886796, 11.9640201 57.6886903, 11.9639598 57.6886993)",,,,Vildapelsgatan,"['5.7', '5.6', '5.5']",,
101588854,101588857,0,"[11412555, 1162040539, 1162040540]",residential,,50,False,False,161.46851351297732,"LINESTRING (11.9654994 57.6887154, 11.9654571 57.6886523, 11.9653733 57.6885156, 11.9652936 57.688362, 11.9650877 57.6878609, 11.9648798 57.6873899, 11.9648476 57.6873068)",,,,Ängemarken,"['6.9', '7', '8']",,
101588854,96156261,0,"[1122074104, 1162040539]",residential,,50,False,True,78.33152688152217,"LINESTRING (11.9654994 57.6887154, 11.9655487 57.6887721, 11.9655677 57.6887939, 11.9656426 57.6888506, 11.9656485 57.6888552, 11.9657817 57.6889522, 11.965886 57.689027, 11.9661793 57.6892373, 11.9662483 57.6892932)",,,,Ängemarken,"['6.9', '7.9']",,
101588857,101588854,0,"[11412555, 1162040540, 1162040539]",residential,,50,False,True,161.4685135129773,"LINESTRING (11.9648476 57.6873068, 11.9648798 57.6873899, 11.9650877 57.6878609, 11.9652936 57.688362, 11.9653733 57.6885156, 11.9654571 57.6886523, 11.9654994 57.6887154)",,,,Ängemarken,"['6.9', '7', '8']",,
101588857,101588858,0,1157907555,residential,,50,False,False,58.451070898371306,"LINESTRING (11.9648476 57.6873068, 11.9649817 57.687286, 11.9656576 57.6871139, 11.9656911 57.6871035, 11.9657407 57.6870892)",,,,Fricksgatan,,,
101588857,101589038,0,"[1162040536, 1162040537, 27568750, 1158436711]",residential,,50,False,True,210.82678593234564,"LINESTRING (11.9648476 57.6873068, 11.9646692 57.6873276, 11.9639595 57.6873822, 11.9638491 57.6873942, 11.9637787 57.6874139, 11.9637215 57.6874412, 11.9636942 57.6874724, 11.9636875 57.6875053, 11.9637707 57.6878878, 11.9638191 57.6881644, 11.9638478 57.6883279, 11.963933 57.6886548, 11.9639598 57.6886993)",,,,"['Fricksgatan', 'Lövskogsgatan']",,,
101588858,79495284,0,"[1158436641, 205130835, 205130837]",tertiary,"['1', '2']",50,True,False,247.80219078999053,"LINESTRING (11.9657407 57.6870892, 11.9656476 57.686972, 11.9650528 57.6863232, 11.9648798 57.6861336, 11.9644795 57.6857282, 11.9642194 57.6854954, 11.9639824 57.6852864, 11.9639569 57.685264, 11.9638107 57.6851158)",,,,Guldhedsgatan,,,
101588858,101588857,0,1157907555,residential,,50,False,True,58.451070898371306,"LINESTRING (11.9657407 57.6870892, 11.9656911 57.6871035, 11.9656576 57.6871139, 11.9649817 57.687286, 11.9648476 57.6873068)",,,,Fricksgatan,,,
101589038,302710948,0,"[1162040520, 1162040521, 1162040465, 1162040466, 1112328983, 1162040477]",residential,,50,False,True,102.28957393488709,"LINESTRING (11.9639598 57.6886993, 11.9639227 57.688707, 11.9638939 57.688715, 11.9638689 57.6887236, 11.9638465 57.6887344, 11.9637948 57.6887586, 11.9637445 57.6887891, 11.9636979 57.6888241, 11.963607 57.6888982, 11.9634059 57.6890668, 11.9632865 57.6891649, 11.9630988 57.6893247, 11.9630768 57.6893417, 11.9630102 57.6893933, 11.9629546 57.6894351)",,,,Lövskogsgatan,5.5,,
101589038,101588857,0,"[1162040536, 1162040537, 27568750, 1158436711]",residential,,50,False,False,210.8267859323457,"LINESTRING (11.9639598 57.6886993, 11.963933 57.6886548, 11.9638478 57.6883279, 11.9638191 57.6881644, 11.9637707 57.6878878, 11.9636875 57.6875053, 11.9636942 57.6874724, 11.9637215 57.6874412, 11.9637787 57.6874139, 11.9638491 57.6873942, 11.9639595 57.6873822, 11.9646692 57.6873276, 11.9648476 57.6873068)",,,,"['Fricksgatan', 'Lövskogsgatan']",,,
101589038,101588854,0,"[1137777953, 1162040538, 1137777954, 28337310]",residential,,50,False,False,92.87304472597746,"LINESTRING (11.9639598 57.6886993, 11.9640201 57.6886903, 11.9641301 57.6886796, 11.964281 57.6886695, 11.9644077 57.6886634, 11.9645572 57.6886627, 11.9646503 57.688668, 11.9647269 57.6886724, 11.9647979 57.6886798, 11.965062 57.6887074, 11.9652828 57.6887305, 11.9653592 57.6887344, 11.9654202 57.6887305, 11.9654994 57.6887154)",,,,Vildapelsgatan,"['5.7', '5.6', '5.5']",,
101631284,101631731,0,11414594,residential,,30,False,False,118.06311013883294,"LINESTRING (11.9701029 57.6773398, 11.968225 57.677685)",,,,Gränsgatan,,,
101631284,101631290,0,11414542,residential,,30,False,False,153.79809093692117,"LINESTRING (11.9701029 57.6773398, 11.9700888 57.6772953, 11.9700421 57.6772366, 11.9699203 57.6771139, 11.9698222 57.6769975, 11.9697906 57.676936, 11.969782 57.6768759, 11.9697897 57.6768169, 11.9698533 57.676683, 11.9699128 57.6765384, 11.970008 57.676337, 11.970068 57.6761571, 11.9700958 57.6760101)",,,,Södermalmsgatan,,,
101631284,1799251060,0,1159378595,residential,,30,False,True,113.65973039507554,"LINESTRING (11.9701029 57.6773398, 11.9700996 57.6774108, 11.9700639 57.6775598, 11.9699563 57.6778002, 11.9698788 57.6778964, 11.9697412 57.678008, 11.9696768 57.6780745, 11.9696273 57.6781327, 11.9696143 57.6781746, 11.9696344 57.6782132, 11.9696695 57.678254, 11.9697244 57.6782933)",,,,Södermalmsgatan,,,
101631290,101631296,0,11414542,residential,,30,False,False,130.7359373858917,"LINESTRING (11.9700958 57.6760101, 11.970106 57.6758959, 11.9700804 57.6756877, 11.9700389 57.6753784, 11.9700139 57.6751852, 11.970004 57.6750423, 11.9700046 57.6748363)",,,,Södermalmsgatan,,,
101631290,101631284,0,11414542,residential,,30,False,True,153.79809093692117,"LINESTRING (11.9700958 57.6760101, 11.970068 57.6761571, 11.970008 57.676337, 11.9699128 57.6765384, 11.9698533 57.676683, 11.9697897 57.6768169, 11.969782 57.6768759, 11.9697906 57.676936, 11.9698222 57.6769975, 11.9699203 57.6771139, 11.9700421 57.6772366, 11.9700888 57.6772953, 11.9701029 57.6773398)",,,,Södermalmsgatan,,,
101631290,101631846,0,11414602,residential,,30,False,False,172.26979977893222,"LINESTRING (11.9700958 57.6760101, 11.9698083 57.6758807, 11.9697322 57.6758378, 11.9696372 57.675795, 11.9693498 57.6757015, 11.9692461 57.6756691, 11.9691865 57.6756412, 11.9691339 57.6756093, 11.9690164 57.6755078, 11.9688983 57.6754057, 11.9688302 57.6753397, 11.9686593 57.6751741, 11.9682706 57.6748443)",,,,Glasbjörksgatan,,,
101631296,101631297,0,11414542,residential,,30,False,False,29.098548312114023,"LINESTRING (11.9700046 57.6748363, 11.9700276 57.6745749)",,,,Södermalmsgatan,,,
101631296,101631290,0,11414542,residential,,30,False,True,130.73593738589173,"LINESTRING (11.9700046 57.6748363, 11.970004 57.6750423, 11.9700139 57.6751852, 11.9700389 57.6753784, 11.9700804 57.6756877, 11.970106 57.6758959, 11.9700958 57.6760101)",,,,Södermalmsgatan,,,
101631296,495593596,0,11414573,residential,,30,False,False,70.12191204460741,"LINESTRING (11.9700046 57.6748363, 11.9698349 57.6748332, 11.9696963 57.6748414, 11.9696071 57.6748323, 11.9695421 57.6748112, 11.9694869 57.6747802, 11.9690567 57.6745391)",,,,Södermalmsbrinken,,,
101631297,101631296,0,11414542,residential,,30,False,True,29.098548312114023,"LINESTRING (11.9700276 57.6745749, 11.9700046 57.6748363)",,,,Södermalmsgatan,,,
101631297,101631298,0,11414542,residential,,30,False,False,105.26918308160795,"LINESTRING (11.9700276 57.6745749, 11.9700626 57.67449, 11.9700566 57.674367, 11.9700395 57.6741154, 11.9700285 57.6739532, 11.9699948 57.6737076, 11.970004 57.673653, 11.9700124 57.6736319)",,,,Södermalmsgatan,,,
101631297,101631987,0,11414605,residential,,30,False,False,124.2290715494497,"LINESTRING (11.9700276 57.6745749, 11.9699038 57.6744911, 11.9693202 57.6741563, 11.9692873 57.6741374, 11.9692606 57.6741228, 11.9690846 57.6740261, 11.9690392 57.6739938, 11.9690133 57.673972, 11.9689895 57.6739372, 11.9689771 57.673898, 11.9689226 57.6737257, 11.9689225 57.6737023, 11.9689324 57.6736724)",,,,Konstnärsgatan,,,
101631298,101631609,0,11414542,residential,,30,False,False,132.0015126494067,"LINESTRING (11.9700124 57.6736319, 11.9700659 57.6736091, 11.9706271 57.6734246, 11.97079 57.673355, 11.9709551 57.673264, 11.971310356457387 57.67302266475027)",,,,Södermalmsgatan,,,
101631298,101631297,0,11414542,residential,,30,False,True,105.26918308160796,"LINESTRING (11.9700124 57.6736319, 11.970004 57.673653, 11.9699948 57.6737076, 11.9700285 57.6739532, 11.9700395 57.6741154, 11.9700566 57.674367, 11.9700626 57.67449, 11.9700276 57.6745749)",,,,Södermalmsgatan,,,
101631298,101631299,0,22398877,residential,,30,False,False,52.1003597975735,"LINESTRING (11.9700124 57.6736319, 11.9696371 57.6734051, 11.9694186 57.6732876)",,,,Vitmossegatan,,,
101631299,101632489,0,22398877,residential,,30,False,False,49.807442250220646,"LINESTRING (11.9694186 57.6732876, 11.969208899735667 57.67302266475027)",,,,Vitmossegatan,,,
101631299,101631987,0,11414605,residential,,30,False,True,51.686925548235266,"LINESTRING (11.9694186 57.6732876, 11.9689637 57.6736378, 11.9689324 57.6736724)",,,,Konstnärsgatan,,,
101631299,101631298,0,22398877,residential,,30,False,True,52.1003597975735,"LINESTRING (11.9694186 57.6732876, 11.9696371 57.6734051, 11.9700124 57.6736319)",,,,Vitmossegatan,,,
101631609,101631298,0,11414542,residential,,30,False,True,132.0015126494067,"LINESTRING (11.971310356457387 57.67302266475027, 11.9709551 57.673264, 11.97079 57.673355, 11.9706271 57.6734246, 11.9700659 57.6736091, 11.9700124 57.6736319)",,,,Södermalmsgatan,,,
101631731,101631284,0,11414594,residential,,30,False,True,118.06311013883294,"LINESTRING (11.968225 57.677685, 11.9701029 57.6773398)",,,,Gränsgatan,,,
101631846,101631290,0,11414602,residential,,30,False,True,172.26979977893228,"LINESTRING (11.9682706 57.6748443, 11.9686593 57.6751741, 11.9688302 57.6753397, 11.9688983 57.6754057, 11.9690164 57.6755078, 11.9691339 57.6756093, 11.9691865 57.6756412, 11.9692461 57.6756691, 11.9693498 57.6757015, 11.9696372 57.675795, 11.9697322 57.6758378, 11.9698083 57.6758807, 11.9700958 57.6760101)",,,,Glasbjörksgatan,,,
101631987,101631299,0,11414605,residential,,30,False,False,51.686925548235266,"LINESTRING (11.9689324 57.6736724, 11.9689637 57.6736378, 11.9694186 57.6732876)",,,,Konstnärsgatan,,,
101631987,101631297,0,11414605,residential,,30,False,True,124.22907154944971,"LINESTRING (11.9689324 57.6736724, 11.9689225 57.6737023, 11.9689226 57.6737257, 11.9689771 57.673898, 11.9689895 57.6739372, 11.9690133 57.673972, 11.9690392 57.6739938, 11.9690846 57.6740261, 11.9692606 57.6741228, 11.9692873 57.6741374, 11.9693202 57.6741563, 11.9699038 57.6744911, 11.9700276 57.6745749)",,,,Konstnärsgatan,,,
101631987,101632489,0,22398877,residential,,30,False,True,344.4990804306467,"LINESTRING (11.9689324 57.6736724, 11.9682838 57.673485, 11.9682577 57.6734745, 11.9681357 57.6734254, 11.9677389 57.6732487, 11.9676545 57.6732195, 11.9671332 57.6731237, 11.9670819 57.6731104, 11.9670232 57.6730957, 11.9669826 57.6730744, 11.9669783 57.673045, 11.966984334435892 57.67302266475027)",,,,Vitmossegatan,,,
101632489,101631299,0,22398877,residential,,30,False,True,49.807442250220646,"LINESTRING (11.969208899735667 57.67302266475027, 11.9694186 57.6732876)",,,,Vitmossegatan,,,
101632489,101631987,0,22398877,residential,,30,False,False,344.4990804306468,"LINESTRING (11.966984334435892 57.67302266475027, 11.9669783 57.673045, 11.9669826 57.6730744, 11.9670232 57.6730957, 11.9670819 57.6731104, 11.9671332 57.6731237, 11.9676545 57.6732195, 11.9677389 57.6732487, 11.9681357 57.6734254, 11.9682577 57.6734745, 11.9682838 57.673485, 11.9689324 57.6736724)",,,,Vitmossegatan,,,
101698234,292565224,0,1225786205,residential,,50,True,False,10.937383731743695,"LINESTRING (11.9338968 57.6769926, 11.9340761 57.6769706)",,,,Johan Alins Gata,,,
101698234,1073143468,0,4272296,secondary,1,50,True,False,4.2742602705822295,"LINESTRING (11.9338968 57.6769926, 11.933901 57.6770052, 11.9339023 57.677018, 11.9339009 57.6770308)",,,,Högsboleden,,roundabout,
102730634,1404738400,0,11525685,residential,,50,True,False,103.32104335441406,"LINESTRING (11.954273 57.7010576, 11.9544508 57.7010266, 11.9559249 57.7007673)",,,,Pusterviksgatan,,,
102730634,102730808,0,"[335570721, 1364200867]",unclassified,,50,True,False,73.18908468527236,"LINESTRING (11.954273 57.7010576, 11.9542884 57.7010809, 11.9543304 57.7011427, 11.9543849 57.7012282, 11.954663 57.7016077, 11.9547001 57.7016383, 11.9547342 57.7016663)",,,,Järntorgsgatan,,,
102730658,1404738400,0,400413916,residential,,50,False,True,17.271169832589173,"LINESTRING (11.9562008 57.7007184, 11.9559249 57.7007673)",,,,Pusterviksgatan,,,
102730658,102730697,0,11525684,residential,,50,True,False,63.64196605908139,"LINESTRING (11.9562008 57.7007184, 11.956027 57.7002563, 11.9560122 57.700217, 11.9560077 57.7002017, 11.9559897 57.7001573)",,,,Lilla Pusterviksgatan,,,
102730658,102730672,0,"[1081706435, 1081706436, 11525693]",residential,,50,False,False,70.89583533021691,"LINESTRING (11.9562008 57.7007184, 11.956375 57.7006869, 11.957111 57.7005536, 11.957204 57.7005248, 11.9572309 57.7005088, 11.9572622 57.7004669)",,,,Pusterviksgatan,,,
102730672,102730685,0,"[11525690, 1421497735]",residential,,50,False,False,46.408881871293985,"LINESTRING (11.9572622 57.7004669, 11.9572633 57.7004362, 11.9571871 57.7002445, 11.9571525 57.7001355, 11.9571338 57.700056)",,,,Pusterviksgatan,,,
102730672,102730658,0,"[1081706435, 1081706436, 11525693]",residential,,50,False,True,70.89583533021691,"LINESTRING (11.9572622 57.7004669, 11.9572309 57.7005088, 11.957204 57.7005248, 11.957111 57.7005536, 11.956375 57.7006869, 11.9562008 57.7007184)",,,,Pusterviksgatan,,,
102730672,9022802659,0,"[1348989676, 974992231]",residential,,50,False,False,34.51267568423599,"LINESTRING (11.9572622 57.7004669, 11.9574062 57.7004481, 11.9578264 57.7003931)",,,,Pusterviksplatsen,,,no
102730685,102730697,0,"[1414229177, 1251271109, 4264302]",secondary,2,50,True,False,68.91009353839893,"LINESTRING (11.9571338 57.700056, 11.9569241 57.7000747, 11.956579 57.7001026, 11.9561375 57.7001426, 11.9559897 57.7001573)",,,,Norra Allégatan,,,
102730685,102730672,0,"[11525690, 1421497735]",residential,,50,False,True,46.40888187129399,"LINESTRING (11.9571338 57.700056, 11.9571525 57.7001355, 11.9571871 57.7002445, 11.9572633 57.7004362, 11.9572622 57.7004669)",,,,Pusterviksgatan,,,
102730697,5387957674,0,"[1251271108, 1251271110]",secondary,2,50,True,False,127.85523073065687,"LINESTRING (11.9559897 57.7001573, 11.9556085 57.7001924, 11.9540796 57.7003334, 11.953988 57.7003418, 11.9538692 57.7003528)",,,,Norra Allégatan,,,
102730697,11631647410,0,1251271111,unclassified,,50,True,False,18.776994373541072,"LINESTRING (11.9559897 57.7001573, 11.9559588 57.7000756, 11.9559507 57.7000448, 11.955952 57.7000197, 11.9559621 57.6999909)",,,,Lilla Pusterviksgatan,,,
102730808,3499249062,0,"[126815297, 1364200867, 232583543]",unclassified,1,50,True,False,50.033145681960946,"LINESTRING (11.9547342 57.7016663, 11.954801 57.7017579, 11.9549745 57.7020181, 11.9549815 57.7020287, 11.9550211 57.7020893)",,,yes,Järntorgsgatan,,,
105978418,96154389,0,"[1159599755, 10818244]",residential,,50,False,False,71.71678682236735,"LINESTRING (11.9697895 57.6932175, 11.9702267 57.692862, 11.9702775 57.6928207, 11.9704556 57.6926797)",,,,Landalagatan,,,
